"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000137441.7" 0.901110003419251 5.26718870563314 245.729564162876 2.21546421941406e-55 1.99623246158249e-53
"ENSG00000101938.13" 0.674078892932953 6.01175438670428 244.85288574504 3.44035239123787e-55 3.08456545335194e-53
"ENSG00000232528.3" 1.13335814339483 4.7443704401838 244.734657714594 3.65073118358996e-55 3.25706366827575e-53
"ENSG00000148123.13" 0.987731185376077 5.04495471199554 244.440643337567 4.23139143804001e-55 3.75660442815405e-53
"ENSG00000133636.9" 1.09089151248194 4.81874100175855 243.008247659886 8.68540172212093e-55 7.67323466289425e-53
"ENSG00000148965.7" 1.05229939048466 4.88676695476814 240.381057868825 3.24801608055299e-54 2.85557374926676e-52
"ENSG00000197409.7" -1.16184493603383 5.52307743409657 239.531847924935 4.97489569726993e-54 4.35267323542298e-52
"ENSG00000117650.11" -0.843748796400508 6.13352734954189 239.395087030141 5.328490941541e-54 4.63962978087735e-52
"ENSG00000164879.6" 0.787455341553275 5.57080244672117 238.448670308353 8.56976912167297e-54 7.42617648624972e-52
"ENSG00000241684.4" 0.874243392025878 5.30602117902357 237.751741911858 1.21600558255897e-53 1.0487179574155e-51
"ENSG00000179826.6" 1.0547383257591 4.86599183356385 236.338849609139 2.47186547854059e-53 2.12170406075112e-51
"ENSG00000232821.1" 1.06031171834058 4.85068978612989 235.345363240385 4.07065966565389e-53 3.47753383040838e-51
"ENSG00000216331.1" -1.29746247007577 5.31577344894445 234.953209311413 4.95654500076978e-53 4.21445946051369e-51
"ENSG00000155511.16" 0.956703533779097 5.07865257681802 234.777328990812 5.41417433472129e-53 4.58206127925875e-51
"ENSG00000185002.8" 1.13842960889298 4.69890489405843 234.732750117537 5.53672949997044e-53 4.66398641739371e-51
"ENSG00000109906.12" 0.761577214578503 5.63232070781426 233.367787792987 1.09877027134839e-52 9.19087416146297e-51
"ENSG00000120049.17" 0.71663654709365 5.79097792021264 233.363352414531 1.10122008339543e-52 9.19087416146297e-51
"ENSG00000270977.1" -1.25943511741659 5.35598230772197 233.119202415125 1.24484711354598e-52 1.03419385657942e-50
"ENSG00000083067.21" 0.988562135264487 4.99570496152015 232.870126142525 1.41069272252534e-52 1.16662355697062e-50
"ENSG00000137675.4" 1.03975532831288 4.88314034860682 232.789011492388 1.46933648686401e-52 1.20959786879973e-50
"ENSG00000149575.5" 0.839206414858339 5.37244797803157 230.307328543858 5.10880757825808e-52 4.18667936877068e-50
"ENSG00000102290.20" 1.08045240449969 4.78787057234752 229.546454109131 7.4860684777115e-52 6.10721559458707e-50
"ENSG00000256663.1" -1.23004822145786 5.37558226363899 228.956640793042 1.00666282475032e-51 8.17563695921664e-50
"ENSG00000105048.15" -0.883185602618164 5.97567973613589 226.990179781417 2.70241858040345e-51 2.18497780846816e-49
"ENSG00000266964.4" 0.852320684129605 5.31505594253902 226.183402859297 4.05236438590155e-51 3.26188317302502e-49
"ENSG00000258545.4" 0.832345406999806 5.37255071313931 226.037766947096 4.35985030947027e-51 3.49386057322195e-49
"ENSG00000069011.14" -0.82553983212507 6.10757582625322 225.970109428393 4.51053092983362e-51 3.59868835551616e-49
"ENSG00000260105.5" 1.03223860924905 4.86902148045068 225.39793413264 6.01201022133192e-51 4.77559285607642e-49
"ENSG00000154529.13" 0.866202326723091 5.27111423470832 225.176909663573 6.71777960688625e-51 5.31291294586536e-49
"ENSG00000092009.9" 0.891858879221996 5.20047638743043 225.039430949116 7.19797508534915e-51 5.66793594655472e-49
"ENSG00000276409.3" 0.773257885773605 5.55219999407175 225.022690055199 7.25874586939081e-51 5.69104530045615e-49
"ENSG00000159648.10" 1.03784899401723 4.85238069617067 224.200211417399 1.09710647559158e-50 8.55791024755977e-49
"ENSG00000257743.7" 0.83143135155231 5.366437869253 224.193185338375 1.10098453298074e-50 8.55791024755977e-49
"ENSG00000151834.14" 0.954791433229123 5.03252416160425 223.021818073529 1.98275001262085e-50 1.53459767002462e-48
"ENSG00000177301.12" 1.04976111690779 4.813306773285 220.631674756369 6.58567201578993e-50 5.07545131395623e-48
"ENSG00000153253.14" 0.817304897058482 5.39006370108422 220.347776852851 7.59494893324914e-50 5.82847966652861e-48
"ENSG00000169760.16" 0.866883775814813 5.24618628921153 220.278770685321 7.86279164719005e-50 6.00856622456789e-48
"ENSG00000106278.10" 0.778939410960464 5.50698409893008 219.706031824322 1.04834864093545e-49 7.97758077142095e-48
"ENSG00000267206.4" 1.03563260033829 4.83735842206483 219.44892452309 1.1928556019087e-49 9.03925012810393e-48
"ENSG00000188536.11" 0.773145119687012 5.51081980333966 216.756717951733 4.61157752111955e-49 3.48001168687484e-47
