"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000113905.4" 2.23817816584966 4.98879286171866 1009.95706227709 1.23018407207893e-221 8.64866717443493e-219
"ENSG00000196767.6" 3.10405106219802 4.34857436799955 1003.07801033444 3.84785249422384e-220 2.60499613858954e-217
"ENSG00000260878.1" 3.2711308269494 4.25207816358719 976.094612023191 2.82161917664899e-214 1.84201346178453e-211
"ENSG00000102243.11" 2.87885818397536 4.44906600036616 972.107218225156 2.07604621993983e-213 1.30855340876828e-210
"ENSG00000184672.10" 2.42752660690887 4.77301975509267 970.4306117037 4.80486921170481e-213 2.92760681069174e-210
"ENSG00000253802.1" 3.1050234046897 4.32445071777501 969.478882011584 7.73676984429121e-213 4.5619489027032e-210
"ENSG00000259754.1" 3.44316873975609 4.17435544509899 963.615278317102 1.45592722781726e-211 8.31652931164738e-209
"ENSG00000249341.1" 2.6127242503681 4.61643873791155 960.847758882089 5.81730901388762e-211 3.22226034741975e-208
"ENSG00000260057.4" 3.09409675054855 4.31970793263505 955.262937433229 9.52168699082628e-210 5.11902695603863e-207
"ENSG00000151834.14" 2.27724070286291 4.89575343257287 954.113000385988 1.69309204837596e-209 8.84229415778976e-207
"ENSG00000165973.16" 2.18200236545156 4.98920577880591 950.819893335698 8.8007338797635e-209 4.46857262744992e-206
"ENSG00000257588.1" 3.08054756539611 4.32208373271071 949.224698670988 1.95557672749977e-208 9.66107756809955e-206
"ENSG00000232835.1" 3.47813216142874 4.14496585033626 937.581747056339 6.6402429783242e-206 3.19413161581021e-203
"ENSG00000154975.12" 2.34386126399109 4.8112807048188 931.959325319017 1.10759414709745e-204 5.19120856789596e-202
"ENSG00000131910.4" 2.37991261661325 4.77683080615808 929.878426061637 3.13853185191814e-204 1.43423059303029e-201
"ENSG00000139144.8" 2.25998845050637 4.87459666055736 915.837602069628 3.53956147746419e-201 1.57804010357483e-198
"ENSG00000135374.8" 2.19920253131963 4.92999697187954 910.5251737596 5.05579102962315e-200 2.20035248167813e-197
"ENSG00000253301.4" 2.42475031387588 4.70863498274031 899.071062444313 1.56228660911159e-197 6.64117137859318e-195
"ENSG00000162670.9" 2.70201410668487 4.49986919663554 897.920520885774 2.77891383639053e-197 1.15444922762233e-194
"ENSG00000271850.1" 3.19248526175735 4.23134293803493 896.074843279195 7.00010728888193e-197 2.84344358074384e-194
"ENSG00000116218.11" 2.22873355532145 4.87809447998291 889.241312922611 2.14114255124615e-195 8.5082488465714e-193
"ENSG00000165694.8" 2.6143793834637 4.5489609860204 885.24543908037 1.58239294094143e-194 6.1541618228656e-192
"ENSG00000281769.1" 2.43169760486637 4.67563272650813 870.900511334186 2.07881269189356e-191 7.91637858231715e-189
"ENSG00000188175.8" 2.12171545055484 4.96881370873482 870.450449686793 2.60409602173282e-191 9.71434105739881e-189
"ENSG00000263862.1" 2.67736188017451 4.46036490466025 834.614483406137 1.60859223980612e-183 5.88069151028321e-181
"ENSG00000008196.11" 1.99981405536423 5.06359150041487 832.626950752542 4.35060538357043e-183 1.55930815306439e-180
"ENSG00000267420.1" 2.97536288337579 4.28346846124436 829.122957530807 2.51388683723188e-182 8.83679567264644e-180
"ENSG00000278898.1" 2.32126232070045 4.7272989480547 828.272329865217 3.84839404204521e-182 1.32726027725556e-179
"ENSG00000214128.9" 1.70428955706966 5.45307667338638 824.268833226419 2.85546859822313e-181 9.66576120498529e-179
"ENSG00000109205.15" 2.90617312972892 4.31439059522665 822.832058859107 5.86201467298556e-181 1.94821393104551e-178
"ENSG00000197308.7" 2.48094538452335 4.58299509363589 816.594842806327 1.33072843469687e-179 4.34364018889717e-177
"ENSG00000074803.16" 1.51663490561347 5.75044078500354 812.108331446616 1.25752437914256e-178 4.03268212742927e-176
"ENSG00000268416.1" 2.51342518774344 4.55093351088328 809.041980524404 5.83694358341633e-178 1.83954296140116e-175
"ENSG00000144227.4" 2.8241265539668 4.34071838337794 800.612090421449 3.97174824453027e-176 1.23050146036896e-173
"ENSG00000173253.13" 1.96683320604321 5.0609277747501 797.900068641939 1.54391983847468e-175 4.70355178791311e-173
"ENSG00000110680.11" 2.2939787341704 4.70768117290172 787.215141869369 3.24898200697367e-173 9.735761000897e-171
"ENSG00000227338.1" 2.6235801377034 4.45006478029373 785.166379018633 9.06139261972627e-173 2.67150315638672e-170
"ENSG00000228055.2" 2.56488291750956 4.48843540394184 783.284851227807 2.32425182308287e-172 6.74365064668757e-170
"ENSG00000250266.1" 2.72559896934488 4.37907066968684 778.790457788508 2.20533560294009e-171 6.29864523220966e-169
"ENSG00000249601.2" 2.0850087822414 4.88897857622163 767.054952827316 7.85408879214617e-169 2.20869060048677e-166
"ENSG00000215644.8" 2.0453949379777 4.92699197203828 762.934165158653 6.18130465104147e-168 1.71194041994526e-165
"ENSG00000168907.12" 1.89028712772325 5.11012191940254 762.175864066319 9.03563152414685e-168 2.46510908402807e-165
"ENSG00000107165.11" 2.0525566910804 4.91430882639252 759.052160013983 4.31669818266484e-167 1.16036656001368e-164
"ENSG00000276668.1" 2.44674218810183 4.54701708482645 755.534916721392 2.51140789608385e-166 6.65304709166909e-164
"ENSG00000188816.3" 3.29326857140559 4.08275201643552 748.214251625122 9.81043303641618e-165 2.56178436389502e-162
"ENSG00000261514.1" 3.03435269550673 4.18855096860946 747.384351253757 1.48641165266537e-164 3.82677726747469e-162
"ENSG00000238276.4" 2.9486319608168 4.2186588579849 735.123668607105 6.88802445892214e-162 1.74869720950886e-159
"ENSG00000166828.2" 1.6323680445097 5.43970090657442 734.505345453357 9.38737303137488e-162 2.35057248822605e-159
"ENSG00000249599.1" 2.93978044125907 4.21922964481902 730.776602581587 6.0720098815822e-161 1.49986849493839e-158
"ENSG00000275612.1" 2.59686887412658 4.40915514824467 725.297775139686 9.43353397695012e-160 2.29914090086228e-157
"ENSG00000263429.3" 2.14901498229679 4.76789226928389 721.643582895646 5.87849246659048e-159 1.4138547868001e-156
"ENSG00000118733.15" 2.91427311813772 4.21993794278431 717.219901758691 5.38502401464652e-158 1.27834875277563e-155
"ENSG00000140519.11" 1.64115493209138 5.39722490515352 715.476498268705 1.28910981921371e-157 3.02097928018043e-155
"ENSG00000185290.3" 2.22317880032107 4.68721791987705 713.245405660753 3.93950657771976e-157 9.11522034609362e-155
"ENSG00000124490.12" 2.99035800312379 4.17653275857881 709.093617319855 3.14959981422315e-156 7.19644187552312e-154
"ENSG00000225174.1" -3.78901420068245 5.54118889322659 695.452019492678 2.91539214436665e-153 6.57906827245407e-151
"ENSG00000261104.1" 2.56538447367979 4.39836156230815 694.443943938879 4.8296081218893e-153 1.07659032756115e-150
"ENSG00000105929.14" 1.56727869108674 5.47855816843773 690.602400082109 3.3059299315145e-152 7.2806136407414e-150
"ENSG00000086159.11" 1.7031914768484 5.26492625456777 690.489100743004 3.49890224347263e-152 7.61386120338527e-150
"ENSG00000167941.2" 2.13036325316596 4.74722628510083 690.352993304374 3.74567289414188e-152 8.05495939200229e-150
"ENSG00000265460.5" 1.94209264253796 4.94915816649849 689.700291767319 5.1935820401899e-152 1.10387774549571e-149
"ENSG00000130829.16" 1.63922254648866 5.36007353066747 689.280840058402 6.40739501128179e-152 1.34621578633586e-149
"ENSG00000277268.1" 1.90500139349278 4.99231588141073 688.865000122054 7.89061147004176e-152 1.63900553478288e-149
"ENSG00000130701.3" 2.58452349701285 4.3778371322422 686.776064489043 2.24581950482496e-151 4.61250952007814e-149
"ENSG00000164434.10" -2.24432093353324 6.13616227176276 684.539361211137 6.88295779229457e-151 1.39792872761503e-148
"ENSG00000250781.1" 2.46538029222496 4.45594614351802 683.671188724281 1.06309271048709e-150 2.13541446758171e-148
"ENSG00000179270.6" 2.70488756660067 4.29507829864644 677.811118531549 1.99955363138431e-149 3.9728087856602e-147
"ENSG00000271714.1" 2.38036871948863 4.51171187301674 676.748349243634 3.40447554291681e-149 6.69144176870714e-147
"ENSG00000269138.1" 2.39777949892892 4.49226459590367 671.446338334091 4.84250610109125e-148 9.4166137257284e-146
"ENSG00000250385.1" 2.73422220901421 4.26551305856447 664.743954425914 1.38882118803849e-146 2.67223815749005e-144
"ENSG00000273335.1" 2.05187378463268 4.79321412857756 664.591889832321 1.49870539841466e-146 2.85362874766891e-144
"ENSG00000178776.4" -3.10243706094192 5.67687003796825 659.723474927047 1.71581673569302e-145 3.23334166100338e-143
"ENSG00000204511.2" 1.83829394991409 5.02510371729461 654.144037618027 2.80458766709319e-144 5.23112836395881e-142
"ENSG00000224318.4" 2.54970498511245 4.36298113454512 651.476509408793 1.0665961853464e-143 1.96932441130776e-141
"ENSG00000257084.1" 2.57931102749069 4.34259992710881 650.211588970225 2.00953118328053e-143 3.67322204991848e-141
"ENSG00000164893.7" 2.12077995548907 4.70347844139089 649.384910305003 3.04005299113357e-143 5.50189392326044e-141
"ENSG00000102678.6" 1.71510906013799 5.18361918504502 649.10858235902 3.49121940732303e-143 6.25647054377035e-141
"ENSG00000263146.2" 2.49432278787903 4.39672315104401 648.54011649414 4.64095768113777e-143 8.23612285956478e-141
"ENSG00000132677.11" 1.80659436100153 5.04882363908224 642.800774689702 8.2189083876269e-142 1.44455217709069e-139
"ENSG00000167755.12" 2.03181461230661 4.78288268212971 641.651605856855 1.46130319326752e-141 2.54392010187971e-139
"ENSG00000197320.5" 2.75201975124071 4.22092214742715 629.70925401689 5.78170534039747e-139 9.97016904878541e-137
"ENSG00000171004.16" 1.63707658774325 5.25495242448015 622.182604588173 2.50639744846131e-137 4.28172326732937e-135
"ENSG00000225064.1" 2.612286692164 4.2844294999572 615.042703836315 8.952780713371e-136 1.51525813573804e-133
"ENSG00000276289.3" 2.48682164501793 4.36260779948685 613.935501521223 1.55874069317327e-135 2.61396524133158e-133
"ENSG00000260469.2" 2.31827414636702 4.4808815253224 610.609759307921 8.24375925700685e-135 1.36988795871662e-132
"ENSG00000258548.4" 1.69497528450064 5.14887647110959 609.884886428596 1.18518608226357e-134 1.9517131889816e-132
"ENSG00000256463.7" 2.16732782111566 4.60545708689044 608.634168446297 2.21728143746132e-134 3.61872208887103e-132
"ENSG00000169035.10" 2.13253440242328 4.62204846955258 597.44454337291 6.02050808277317e-132 9.73883780929299e-130
"ENSG00000231324.1" 2.12451934199853 4.62924342904912 597.252367720443 6.62877356380916e-132 1.06287150853393e-129
"ENSG00000215231.6" 2.1922666512047 4.55883457759707 590.482711288996 1.96748975613166e-130 3.12728219585484e-128
"ENSG00000168143.8" 1.81662956541626 4.95272011100135 589.822281922208 2.7388300470741e-130 4.31578227848857e-128
"ENSG00000274173.1" 1.62489480265584 5.20557741099094 582.791989524329 9.26336281475565e-129 1.44722229821298e-126
"ENSG00000151704.14" 1.35166846727939 5.67536339408066 579.362233500793 5.16188178025339e-128 7.9961048356993e-126
"ENSG00000173610.10" 2.3384283375626 4.4182488879175 573.285527946398 1.08300290881712e-126 1.66354707313177e-124
"ENSG00000237707.1" 2.21826327233931 4.5087925975451 569.961331728871 5.72437495540425e-126 8.71965415081952e-124
"ENSG00000233456.1" -3.43247964592112 5.40430801106417 569.223326519507 8.2844606689009e-126 1.25150129394082e-123
"ENSG00000004939.12" 1.3867719255026 5.58575109344125 568.796307547983 1.02601243512866e-125 1.53725256571449e-123
"ENSG00000172497.7" 2.04786417742777 4.66084211545839 567.992470177585 1.5346513133971e-125 2.28064157378744e-123
"ENSG00000183378.10" 1.77507058177494 4.96604734184271 565.851118904418 4.4855486113073e-125 6.61220508597468e-123
"ENSG00000274002.1" 2.3854317508171 4.36538773935214 558.533787118972 1.75214633168674e-123 2.56219862375216e-121
