"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000088926.12" 1.71239156375226 4.91624173280315 308.359096606366 4.97379021683495e-69 1.98919170911114e-66
"ENSG00000113430.8" -3.06068973990245 5.55237191923402 307.456771184592 7.82090882568266e-69 3.06130339715072e-66
"ENSG00000120907.16" 1.90401055036077 4.66640652833938 305.409806565442 2.18369091851795e-68 8.36945038082806e-66
"ENSG00000259094.1" 1.84559206861856 4.7346207436481 305.33114791658 2.27157588615983e-68 8.52860848524132e-66
"ENSG00000168484.11" 1.06486728432496 6.18511121751329 303.564144015902 5.51162223812979e-68 2.02794628629748e-65
"ENSG00000185247.13" -3.25886654305505 5.46840577188056 302.200835824768 1.09216715516886e-67 3.93972532424344e-65
"ENSG00000198092.5" -3.45173112963587 5.41258510343505 302.05441896471 1.17540538858201e-67 4.15844864110447e-65
"ENSG00000164093.14" -2.90742095476867 5.58634585014507 301.6731867272 1.42312700450111e-67 4.93986179279375e-65
"ENSG00000178363.4" -1.67068609824396 6.36734878347666 300.594498830611 2.44484043233995e-67 8.32920915439965e-65
"ENSG00000234352.8" -3.24850428532777 5.46244768208615 299.775620339058 3.68685621616382e-67 1.23321988743211e-64
"ENSG00000230798.4" -3.4556503969072 5.39759066473364 298.325039754277 7.6329452075125e-67 2.50755880326085e-64
"ENSG00000125998.7" -2.43474507599351 5.78544736510337 297.734263172257 1.02660944117427e-66 3.31342699811984e-64
"ENSG00000102104.8" 1.78451563175253 4.78804348934658 297.669419026255 1.06055444092488e-66 3.36396897408535e-64
"ENSG00000250682.4" -3.21875905393561 5.46306098514429 297.515080287381 1.14593259228212e-66 3.57317320342612e-64
"ENSG00000073754.5" 1.89398690227141 4.65278695040652 296.419628840274 1.98531323321283e-66 6.08730125856939e-64
"ENSG00000131668.12" -2.60492577532833 5.68441509201235 293.849829437958 7.20662699726241e-66 2.17344781751863e-63
"ENSG00000221867.7" -2.84364136874505 5.57661817566959 292.733226100063 1.26188723353292e-65 3.74434507021049e-63
"ENSG00000011677.11" -2.24906501203429 5.86256674921131 290.380121294774 4.1089561816658e-65 1.19988042657311e-62
"ENSG00000134115.11" 1.56786832068638 5.06504492843523 288.021588951719 1.3416498315576e-64 3.85661436736955e-62
"ENSG00000123388.4" -3.18987043529248 5.4335362889005 287.507200325526 1.73669181530011e-64 4.91537220401172e-62
"ENSG00000170465.9" -1.919414634254 6.07911926468075 286.295275277377 3.19006788236258e-64 8.89207255027642e-62
"ENSG00000253706.4" -2.76467973053194 5.58128119890127 285.79902298679 4.09198348089672e-64 1.12358537459787e-61
"ENSG00000269186.1" 2.26455120029571 4.27964617627516 285.649018531338 4.41184395149723e-64 1.19066940434691e-61
"ENSG00000224276.1" 2.18501294530107 4.34231634753126 285.624818992135 4.46573837581871e-64 1.19066940434691e-61
"ENSG00000182040.7" -2.42890374474012 5.73609708537505 284.780792351136 6.82039500215396e-64 1.79249724078038e-61
"ENSG00000206172.7" 1.9878708857665 4.51985497015979 284.719845957132 7.03218074908679e-64 1.82212717240774e-61
"ENSG00000207296.1" -3.95194019300654 5.22987390378607 284.686296378992 7.15155750887258e-64 1.82732227070457e-61
"ENSG00000197172.9" -2.8314396534126 5.54871645690489 284.48339668356 7.91796347212833e-64 1.99543526022938e-61
"ENSG00000147246.8" -3.17978077235638 5.41946071734285 283.119120818166 1.56999715651377e-63 3.90314022815997e-61
"ENSG00000228997.1" 2.01705458762375 4.48273745696982 281.699613698883 3.20055134448214e-63 7.85073907792505e-61
"ENSG00000189367.13" 1.97313395086071 4.52617860500696 281.573762721557 3.40917541229231e-63 8.2524473763081e-61
"ENSG00000244122.2" -2.66201178420638 5.60471810108597 280.618754902036 5.50502439842578e-63 1.31527186828362e-60
"ENSG00000248268.1" -3.29959118922362 5.36903262258668 279.596327914591 9.19524915932567e-63 2.16878203569377e-60
"ENSG00000229970.3" -3.02210720661189 5.45738147299917 279.486225731202 9.71755064930583e-63 2.23967740215007e-60
"ENSG00000248740.4" -3.57013144244539 5.29551757611786 279.481767033304 9.73931576735368e-63 2.23967740215007e-60
"ENSG00000274002.1" 1.80694648550446 4.7042679112592 279.186092342959 1.12969608349072e-62 2.56580479604676e-60
"ENSG00000225683.4" 2.42497103428802 4.15409211787274 279.048568540908 1.21040518272474e-62 2.71558831055939e-60
"ENSG00000266120.1" 2.22000142063415 4.29746004344347 278.620218443865 1.50064183898637e-62 3.32618167612438e-60
"ENSG00000185686.16" -1.79522809645856 6.14376960233208 276.742862403259 3.84943904040986e-62 8.43072976505002e-60
"ENSG00000100012.10" 1.82258739848072 4.6734577530762 275.249950280306 8.14226856872623e-62 1.76227429245713e-59
"ENSG00000237978.4" -2.09174689887884 5.8984930442698 274.536465201072 1.16475965085339e-61 2.49163759264533e-59
"ENSG00000181072.10" 1.88150948039108 4.6005249717607 273.484021831063 1.97514758442037e-61 4.17664254144615e-59
"ENSG00000188373.4" -2.43750576966251 5.68088693570055 272.719755683749 2.89841885170999e-61 6.05934222896689e-59
"ENSG00000178919.8" -1.75982614366731 6.15270168906119 271.519920911389 5.29239798491647e-61 1.09398028908436e-58
"ENSG00000224984.1" -2.98105754281151 5.4359445838281 270.689931992885 8.0267970156545e-61 1.64076649663329e-58
"ENSG00000142619.4" -2.12861522175243 5.85140724832797 269.573068970102 1.40590921368402e-60 2.84225404441153e-58
"ENSG00000231764.7" -2.26821543126381 5.75142191522426 267.025239986408 5.04961552892818e-60 1.00975844440969e-57
"ENSG00000237413.4" 1.73353242823705 4.74965979453723 264.65079295786 1.66260149204469e-59 3.28891179023078e-57
"ENSG00000231322.4" 1.57355497877262 4.97110172908395 263.832412400135 2.5070602728566e-59 4.90663700422797e-57
"ENSG00000214429.3" -3.24105470911691 5.31491961886791 262.085367220854 6.02507882364616e-59 1.16677236966967e-56
"ENSG00000170484.8" -2.93833704664735 5.41461993103317 261.940179273915 6.48051201975115e-59 1.24189562111835e-56
"ENSG00000134757.4" -1.44922668373027 6.43814832545698 260.567310306694 1.29079285014694e-58 2.44811505816012e-56
"ENSG00000229618.1" -3.44304263958447 5.25089180475566 260.41087226849 1.3962271084954e-58 2.62106021581529e-56
"ENSG00000170890.12" 1.4722827688554 5.11913467911594 259.803698964421 1.89367366683124e-58 3.51898125744386e-56
"ENSG00000254560.4" -2.10940483342171 5.81849748249349 259.375551286003 2.34764089360667e-58 4.31895495196819e-56
"ENSG00000170454.5" -2.43381489105402 5.6231937998743 259.048465141155 2.76649221315946e-58 5.03912447975194e-56
"ENSG00000257474.4" 1.79473011725468 4.65453937796366 258.702118955127 3.29174274690127e-58 5.93707757987673e-56
"ENSG00000154227.12" -1.84017048235513 6.01185259046145 256.694906982284 9.0149831009481e-58 1.61018101075866e-55
"ENSG00000143469.15" -2.32969752497279 5.66850508934222 256.494732053932 9.96782617868141e-58 1.76325094431925e-55
"ENSG00000121742.14" -1.63097579785116 6.20820272096354 256.265138443351 1.11853363168246e-57 1.95977744972021e-55
"ENSG00000232044.6" 1.96015954702961 4.46696015554585 256.183515529885 1.16531109682033e-57 2.02247436303807e-55
"ENSG00000167434.8" 1.35465715007999 5.31606893246642 255.840651660032 1.38414762200452e-57 2.37982839271189e-55
"ENSG00000150625.15" 1.32882351117962 5.35883385164349 254.004820489164 3.47840259573908e-57 5.92520116238999e-55
"ENSG00000232023.2" -3.59635763980993 5.18215696559392 253.313429841296 4.92153652497938e-57 8.30656031651794e-55
"ENSG00000100121.11" 2.07648687873876 4.34995896372519 252.940398744696 5.93500260979325e-57 9.92602209203331e-55
"ENSG00000187054.13" -2.09516233424201 5.79702666627316 252.64076082817 6.89829643522274e-57 1.14331495061976e-54
"ENSG00000178084.1" 1.87750494727842 4.54114238972556 252.498830632915 7.40768796742224e-57 1.21677888872024e-54
"ENSG00000183090.5" 1.81235665445427 4.61214145821258 251.98542024355 9.58532564435262e-57 1.560541910435e-54
"ENSG00000258815.1" -3.04945209977794 5.33260122913975 251.962647329062 9.69552699659748e-57 1.56463693119652e-54
"ENSG00000250978.4" 1.65538774156154 4.80871674984548 251.624675849235 1.14881524746252e-56 1.83780470500591e-54
"ENSG00000180440.3" 1.47846323284773 5.07245017114596 250.50241747232 2.01794150041983e-56 3.20035084338134e-54
"ENSG00000249550.5" -2.47114660358763 5.56151885995378 249.644226558993 3.10457184280854e-56 4.88160753779049e-54
"ENSG00000198074.8" -1.51784239065147 6.29277414978703 248.092324312043 6.76606919797352e-56 1.05487605961965e-53
"ENSG00000185306.11" -2.03642305623527 5.81626476557131 248.003112615806 7.07597010800267e-56 1.09392119392374e-53
"ENSG00000182255.6" 1.71305343224134 4.71426155850329 246.488945171462 1.51322172963691e-55 2.31989501334419e-53
"ENSG00000134216.17" 1.45567460367987 5.09232039457541 245.872072537929 2.06250280681848e-55 3.13585654025121e-53
"ENSG00000043355.9" -1.9947974076438 5.83455233765769 245.486938478945 2.50243632928203e-55 3.77355091391816e-53
"ENSG00000108576.8" 1.23066986677027 5.52068139584796 244.273641132509 4.6014476606711e-55 6.88234411490783e-53
"ENSG00000066405.11" 1.08957753480866 5.85624753358624 244.156851193123 4.87930663093253e-55 7.23908097494079e-53
"ENSG00000163064.6" -2.57434477596636 5.48181835736699 243.217074072057 7.82093744337121e-55 1.1510542891656e-52
"ENSG00000183770.5" -2.75826214008483 5.3990343186348 242.65644648731 1.0363217555385e-54 1.51311201084459e-52
"ENSG00000147381.10" -1.90521158640866 5.88874920213359 242.423973112343 1.16461403563515e-54 1.68703971760471e-52
"ENSG00000227471.7" -2.08744951858459 5.74913659858172 241.502788425091 1.84941656961151e-54 2.65810286180804e-52
"ENSG00000159184.7" -2.69149215660405 5.42030021684249 241.219190951986 2.13240763059589e-54 3.04107776589711e-52
"ENSG00000225398.2" 1.95294053233667 4.42866331285769 240.985438756393 2.39793655601976e-54 3.39344914008427e-52
"ENSG00000234880.1" 1.9614720592461 4.42035150674822 240.956342872514 2.43322228554498e-54 3.41709850283749e-52
"ENSG00000265933.4" -2.10079801253043 5.73533030438588 240.532112971823 3.01079836439493e-54 4.19618617498284e-52
"ENSG00000227307.1" 2.07013885392229 4.32085190836932 240.504927156294 3.05217436521018e-54 4.22186855614824e-52
"ENSG00000179066.7" -2.66676090037281 5.42488549690197 239.909112487824 4.11645218100894e-54 5.65152020701653e-52
"ENSG00000136695.13" -2.041534196158 5.76827544452118 238.874870086307 6.91888990371955e-54 9.42865315249842e-52
"ENSG00000181234.9" 1.67570379783021 4.73317218556077 238.225881149442 9.58403708995137e-54 1.29645242899879e-51
"ENSG00000131910.4" 1.56662170572421 4.88251005983005 237.439915066239 1.4221013463623e-53 1.90966412182681e-51
"ENSG00000153802.10" -1.84981867289992 5.90751064535475 237.078168363602 1.705340847216e-53 2.27341707001687e-51
"ENSG00000163501.6" 1.59478432376828 4.83864984958253 236.721138608715 2.04015787306142e-53 2.70020031587849e-51
"ENSG00000185479.5" -1.39816134198122 6.37899301623199 236.132881421011 2.74118288417813e-53 3.6021101085875e-51
"ENSG00000136688.9" -2.11821397310662 5.69868911109749 235.448452794174 3.8653148551848e-53 5.0432764106975e-51
"ENSG00000204566.6" 1.96645315234023 4.39727880830531 234.920899621833 5.03761098873064e-53 6.52654432110405e-51
"ENSG00000072657.7" 1.45030713459103 5.05498416418975 234.592757658237 5.93992203448032e-53 7.64173046631709e-51
"ENSG00000255007.1" 1.75956975803702 4.61519446169145 234.518696502936 6.16496921126112e-53 7.87617629024798e-51
