"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000130176.6" 0.739066644326486 6.22468782727253 102.957673305677 3.42385729127353e-24 2.81073630999231e-22
"ENSG00000258498.5" 0.946962668158966 5.56696666291857 102.946257700676 3.4436432463774e-24 2.81325593171287e-22
"ENSG00000109255.10" -1.25855929553384 5.90995471685194 102.838864039232 3.63547222886902e-24 2.95562135940274e-22
"ENSG00000197406.7" 1.05555744269854 5.29820067334604 102.72035426939 3.85958519025997e-24 3.12273842148485e-22
"ENSG00000137077.6" 0.827987098638448 5.91288391069126 102.668158845103 3.96262558544992e-24 3.19076679318358e-22
"ENSG00000169946.12" 0.912149690376568 5.65722245405178 102.461459841546 4.39841931811945e-24 3.52480946212534e-22
"ENSG00000111452.11" 0.907895444443585 5.66656240403327 102.211842443088 4.98907624946582e-24 3.97920209489386e-22
"ENSG00000272511.1" 1.30556582838344 4.82375255162395 102.152393794898 5.14106655231617e-24 4.08108533060985e-22
"ENSG00000170509.10" 1.22475261295091 4.95611731558929 102.088376971324 5.30991883710374e-24 4.19533446524032e-22
"ENSG00000080854.13" 1.09997027797451 5.19080590369854 101.594618215984 6.81301436877036e-24 5.336893131783e-22
"ENSG00000233117.2" 1.11871501801724 5.15193203578681 101.588018517221 6.83575128667916e-24 5.336893131783e-22
"ENSG00000278318.3" 1.02382539062891 5.36024888429686 101.583924031036 6.84989551646044e-24 5.336893131783e-22
"ENSG00000167281.17" 1.02648632860612 5.35290550807702 101.475202261588 7.23636957573373e-24 5.61202136359552e-22
"ENSG00000180139.11" 0.960422246340069 5.5149250505961 101.348773956848 7.71329455541569e-24 5.95445110427022e-22
"ENSG00000064205.9" 0.936494256998542 5.5770542145501 101.228374148189 8.19667394567677e-24 6.29871350830111e-22
"ENSG00000166856.2" 1.31123113703522 4.80732296817398 101.186594913573 8.37139540776793e-24 6.40373696896939e-22
"ENSG00000168477.16" 0.799387492517926 5.98742481519661 100.943239553614 9.46574503716718e-24 7.20810059866454e-22
"ENSG00000279338.1" 1.150750054469 5.08202258324683 100.919392807859 9.58039449597057e-24 7.26254319696796e-22
"ENSG00000126778.8" -1.18958988789855 5.98132507616047 100.386389369669 1.25386773128221e-23 9.46248432724143e-22
"ENSG00000133392.15" 0.68048341693791 6.40965485233765 99.2582729098359 2.21628847913188e-23 1.66508566139778e-21
"ENSG00000183454.12" 1.08259748847477 5.20340362327562 99.0598660586616 2.44982987464869e-23 1.83236386490945e-21
"ENSG00000149534.7" 1.17118977867703 5.02449863081687 98.8706209063184 2.69548692750997e-23 2.00718360633032e-21
"ENSG00000138356.12" 0.916948104231652 5.5943315444216 97.8822353848082 4.44019307408225e-23 3.29180657461367e-21
"ENSG00000165379.12" 1.00126833763753 5.37453182299707 97.6925389572997 4.88660175562147e-23 3.6068693397085e-21
"ENSG00000197565.14" 0.862475380838982 5.7485396486205 97.6271077511915 5.0507724373836e-23 3.71176634710606e-21
"ENSG00000164106.6" 1.15934247148209 5.03299047904722 97.367509631521 5.75831877702374e-23 4.21333681297967e-21
"ENSG00000149596.6" 0.846553127102712 5.79225702191862 97.2057473646695 6.24850217174186e-23 4.55220965576813e-21
"ENSG00000137558.6" 0.880546547336729 5.68940306783553 97.1390353009457 6.46261706458542e-23 4.68790442154776e-21
"ENSG00000148798.8" -1.2912581038556 5.7950421303186 96.6716308047461 8.18334407086789e-23 5.91062220466248e-21
"ENSG00000132702.11" 1.20208772235083 4.94747958230221 96.5541954480266 8.68341029476998e-23 6.24500477994376e-21
"ENSG00000130595.15" 1.08400962711171 5.17433894477938 96.3950228094479 9.41034231175683e-23 6.73900641551301e-21
"ENSG00000157502.11" 0.904250965670961 5.61123788292963 96.2231589305732 1.02637255441891e-22 7.31899310098127e-21
"ENSG00000185686.16" -0.828860495524002 6.63612487912715 96.1708709768693 1.05384056199255e-22 7.48315730707708e-21
"ENSG00000278500.1" 1.2576830342504 4.84547797775144 95.6396885043458 1.37815654365973e-22 9.74495650136541e-21
"ENSG00000069011.14" -1.06185124478591 6.13206081795604 95.5736926912359 1.4248733718929e-22 1.00331355546383e-20
