"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000231806.2" -0.687228814885724 5.71286934724841 57.4803888409303 3.41366019970272e-14 6.01691746799601e-12
"ENSG00000277022.1" 0.726268177572213 5.04301022370782 57.3910673955799 3.57225985222446e-14 6.23412397577311e-12
"ENSG00000145721.10" 0.611724443893421 5.43391088876487 57.2002664947795 3.9361783909088e-14 6.8018706194273e-12
"ENSG00000069482.6" -0.683009675665545 5.71320151248087 56.8839469480587 4.62304288086843e-14 7.91123823477542e-12
"ENSG00000185904.10" 0.723280910530789 5.04075304421314 56.7301818763453 4.99903617998263e-14 8.47240497195902e-12
"ENSG00000263429.3" 0.655150127804396 5.26234876252788 56.6707043834288 5.15254781234749e-14 8.64941026099399e-12
"ENSG00000124134.7" 0.62081751665735 5.37980973573219 56.206337149496 6.52508871140956e-14 1.0850114493142e-11
"ENSG00000171954.11" 0.596781255373735 5.47162802968957 56.0655792025376 7.00935795713608e-14 1.15464433039701e-11
"ENSG00000255545.6" -0.582246778589023 6.02521607509643 55.9264277074291 7.52344017045349e-14 1.22785330041123e-11
"ENSG00000228613.1" -0.717729093177793 5.59029754158412 55.6598007059847 8.61622956112393e-14 1.39329965361808e-11
"ENSG00000166415.13" 0.716298604697649 5.03647365774257 55.263853662094 1.05388899654519e-13 1.68871340482777e-11
"ENSG00000159251.6" 0.475799044747021 6.02398912362541 55.1660311885803 1.10766554038248e-13 1.75889304637673e-11
"ENSG00000161055.3" 0.558688324773589 5.61430319933877 55.1344250814439 1.12562082224932e-13 1.77144576901487e-11
"ENSG00000140519.11" 0.657787489391595 5.20713363458028 54.1996470700861 1.81119376182175e-13 2.82514170317435e-11
"ENSG00000181778.4" 0.571593368176926 5.53577632187022 54.0398102659202 1.96468346469546e-13 3.03767638146686e-11
"ENSG00000231324.1" -0.65281060019347 5.74022968139566 53.8065159542026 2.21237776784794e-13 3.39090178574676e-11
"ENSG00000176153.11" 0.523569712479824 5.74440693252133 53.6062512843001 2.44978655534928e-13 3.722408433154e-11
"ENSG00000134184.11" 0.537486900850582 5.66935578628355 53.1735350560907 3.05345026036963e-13 4.60000976831411e-11
"ENSG00000154678.15" 0.569620629809591 5.52071709217949 52.9059573054416 3.49906670633378e-13 5.22665675981688e-11
"ENSG00000197320.5" 0.698430481432574 5.04865542007924 52.8790625728592 3.5473082290103e-13 5.25418948273408e-11
"ENSG00000120057.4" 0.651442175775478 5.20170141363527 52.7618290823602 3.76548637519743e-13 5.53087190410249e-11
"ENSG00000101349.15" 0.615729738201136 5.32382955277268 52.3614811734947 4.61691436698941e-13 6.72543244897152e-11
"ENSG00000161649.11" 0.636345513009727 5.24577344980433 52.2755914740363 4.82332507692564e-13 6.96851867261404e-11
"ENSG00000110195.10" 0.595805548822539 5.38914951323588 51.7692846500768 6.24207056594165e-13 8.94493786953557e-11
"ENSG00000242173.7" -0.662593102274012 5.6634259781142 51.6598129065086 6.59999431654713e-13 9.38157256640804e-11
