"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000231062.1" 1.780941056134 4.50208810386919 196.428439098155 1.25678441410328e-44 4.51431497265837e-42
"ENSG00000135447.15" 1.25241300831966 5.25491341610414 196.124061354891 1.46449863101894e-44 5.14849167666509e-42
"ENSG00000143536.7" 0.908868281778111 6.09707954547065 195.514788071546 1.98911496615964e-44 6.84711387205327e-42
"ENSG00000181234.9" 1.41771321554882 4.95798977033253 194.860672447693 2.76324710015466e-44 9.31778200731742e-42
"ENSG00000149305.5" 1.74454294362235 4.53012290877173 193.850949356579 4.58981432906523e-44 1.5167500431829e-41
"ENSG00000001626.13" 1.24761635577164 5.2449209594227 192.388740356073 9.57055901484025e-44 3.10067346278834e-41
"ENSG00000005073.5" -2.13027952570749 5.43946562273886 189.888517488265 3.36252330591702e-43 1.06844178045513e-40
"ENSG00000134020.7" 1.35813886410127 5.03054492358996 189.705583061268 3.68634650768396e-43 1.1492359121974e-40
"ENSG00000265787.1" 1.57880034714962 4.69867681297576 188.045462164894 8.49133078644428e-43 2.59818997378553e-40
"ENSG00000203688.4" 1.1848381165362 5.34408639015043 187.181871934608 1.31066333075827e-42 3.93747094802161e-40
"ENSG00000267123.4" -1.88763360853056 5.58539668431845 186.398028224024 1.94357980925198e-42 5.73460164076259e-40
"ENSG00000232079.5" 1.38466930406192 4.94942101666886 182.14390028309 1.64943371551912e-41 4.78133215465306e-39
"ENSG00000185873.7" 1.03277594742671 5.64984666900741 179.313990451592 6.84235462522155e-41 1.94924526676786e-38
"ENSG00000008196.11" 1.54067653723393 4.70421179381969 178.141132532232 1.23395097658187e-40 3.45569016712919e-38
"ENSG00000188959.9" 1.22397797015117 5.20928265716061 177.252343768438 1.92916845165194e-40 5.31260838777418e-38
"ENSG00000250920.1" -1.83007528820903 5.56680892602075 176.078172724889 3.48149271612188e-40 9.43027936860357e-38
"ENSG00000259672.1" -2.03968609293523 5.41476823329306 175.963871337129 3.68744176753719e-40 9.82703231048662e-38
"ENSG00000228742.8" -1.72021575020513 5.65135936195432 174.89703273801 6.30510203906369e-40 1.65363811097539e-37
"ENSG00000186481.14" 1.37418003618209 4.92632544787564 174.251536925324 8.7227559262119e-40 2.25197025263749e-37
"ENSG00000240045.1" 1.43088387085484 4.83831732620786 174.1615230426 9.12664032998893e-40 2.31999197188319e-37
"ENSG00000233532.4" -1.97496397133277 5.44003308563289 173.004078281472 1.63334747993213e-39 4.08906066832099e-37
"ENSG00000228789.5" 1.23578148110885 5.15694947062444 172.036821836035 2.65655859059441e-39 6.55139068543155e-37
"ENSG00000107159.11" -1.23237706232433 6.17498734214911 168.955255044637 1.25127633381364e-38 3.04041747994159e-36
"ENSG00000179023.8" 1.27985109613223 5.05199621915385 167.905461156441 2.12153843475958e-38 5.08031587790326e-36
"ENSG00000233850.1" 1.60792539234706 4.57316017928406 167.408303349755 2.72423019154662e-38 6.43035077927497e-36
"ENSG00000198183.10" 1.3513516949698 4.92614142570053 167.206596603889 3.01510623709336e-38 7.01670427542162e-36
"ENSG00000156076.8" 1.23642524252267 5.12558492786937 166.787856940384 3.72193630964651e-38 8.54132689504018e-36
"ENSG00000170477.11" 0.764696307573736 6.38242641636522 165.892507480668 5.83911167759483e-38 1.32163893491643e-35
"ENSG00000228314.1" 1.21629955022249 5.15524325985441 165.265718983086 8.0032158464173e-38 1.78698831662639e-35
"ENSG00000203952.8" 1.43627892336632 4.78338854076058 164.8057878731 1.00863803111896e-37 2.22209682509047e-35
"ENSG00000180818.4" -1.47139057398786 5.82776225248298 164.137879432595 1.41137111260364e-37 3.06843222283551e-35
"ENSG00000037965.5" -1.73249181896831 5.56595922643924 163.603427663641 1.8466975378839e-37 3.96272511927997e-35
"ENSG00000250133.2" -1.88339409031499 5.44461549982758 163.509719746229 1.93582957757637e-37 4.10073232183261e-35
"ENSG00000137745.10" -1.13099299127295 6.28586914938395 161.993982512331 4.14957390466326e-37 8.67891261098115e-35
"ENSG00000267284.1" -1.95567365990665 5.36260061859211 158.962399971514 1.90702294986882e-36 3.93871752508532e-34
"ENSG00000278966.1" -1.69868980658211 5.56132558657439 158.644897826976 2.2373270935662e-36 4.56387105765362e-34
"ENSG00000249395.2" -1.3969828633351 5.87328094648766 158.310210153264 2.64764019597802e-36 5.3349949948957e-34
"ENSG00000182545.6" -1.79551045070258 5.47110517766787 157.395374307865 4.19523278138917e-36 8.35154593336064e-34
"ENSG00000124253.10" 1.36194781752247 4.8541802364347 157.101095279491 4.86473633765887e-36 9.52031674575523e-34
"ENSG00000261272.1" 1.31490672845174 4.93008121554224 157.087722523752 4.89757866845727e-36 9.52031674575523e-34
"ENSG00000180806.4" -1.56976354043996 5.66138653504695 155.601902809133 1.03433483021873e-35 1.98724586043072e-33
"ENSG00000251003.6" -1.51137297762054 5.69610837565694 152.088564972908 6.05995589396683e-35 1.15090403719556e-32
"ENSG00000198488.9" 1.23599560450532 5.03705491988437 151.859750133988 6.79952769908184e-35 1.27668859286283e-32
"ENSG00000119147.8" 1.1899027546311 5.11945360683847 151.08204443144 1.00567128810177e-34 1.86704569587702e-32
"ENSG00000229618.1" -1.75490531922378 5.44999640756281 149.735579117387 1.98041484474979e-34 3.63582160886676e-32
"ENSG00000163833.7" 1.3024444191563 4.90603278717735 149.410834591909 2.33205562483181e-34 4.23434671308747e-32
"ENSG00000152785.6" 1.15982558847987 5.15857355106381 147.901420357785 4.98517262448665e-34 8.95326166026011e-32
"ENSG00000198643.5" 0.849157654892751 5.95106057095627 147.722890481938 5.45388920443833e-34 9.68974315321876e-32
"ENSG00000103460.15" 1.2905884894203 4.91017260696854 146.802571488455 8.66742861955553e-34 1.52353109660549e-31
"ENSG00000237575.4" -1.39709604506213 5.78373806779757 146.586780153114 9.66193211900422e-34 1.68046425686639e-31
"ENSG00000172005.9" 0.796764861354751 6.11320861170466 146.249174582613 1.14516528535772e-33 1.97099645937142e-31
"ENSG00000197757.7" -1.42715627217144 5.74356285190557 146.011368506383 1.29079063221456e-33 2.19873542433827e-31
"ENSG00000183844.15" 0.896985743525665 5.78611040833018 145.447102071508 1.71480342232484e-33 2.89119356602789e-31
"ENSG00000184502.3" -1.63617994561433 5.51550681508973 144.582013424902 2.65059928869678e-33 4.42382343910473e-31
"ENSG00000183273.5" 1.26596217064496 4.93722648017781 144.3813800457 2.93230111222895e-33 4.84504112773589e-31
"ENSG00000142973.11" 0.903888061748399 5.75558629947934 144.145858095994 3.30142369848621e-33 5.40093304654333e-31
"ENSG00000029559.6" -1.65106792097952 5.49306390822508 143.423548852431 4.74924860897539e-33 7.69331713393141e-31
