"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000272010.1" -0.174569555889645 5.56715107586191 2.41394385290175 0.120259052560721 0.375449962408639
"ENSG00000270503.1" 0.171639688792441 5.46527735734159 2.41238310537696 0.120378985253018 0.375690376298142
"ENSG00000012504.12" -0.126230565325109 6.31433950863388 2.41237645678804 0.120379496434478 0.375690376298142
"ENSG00000279495.1" -0.177828476556547 5.5264810604996 2.41200095631453 0.120408370955854 0.375690376298142
"ENSG00000254709.5" 0.154630675945724 5.70512538871821 2.41186415989148 0.120418891972974 0.375690376298142
"ENSG00000124813.19" -0.147941315278956 5.93594683560888 2.4102084057799 0.120546316839526 0.376023259990144
"ENSG00000095303.13" 0.129375704727975 6.13689105436784 2.40920931851332 0.120623277641028 0.376198642421099
"ENSG00000116138.11" 0.12134482393473 6.29721138201402 2.40669184992017 0.120817442478489 0.376739436480706
"ENSG00000198821.9" -0.157813878470502 5.78633886359733 2.40613472153802 0.12086045889601 0.37680880654604
"ENSG00000162430.15" 0.114859246615502 6.43715739776826 2.40529435097746 0.120925376814022 0.376946423738829
"ENSG00000258890.5" -0.127609048685438 6.28372100000394 2.4042592058138 0.121005394006106 0.377124446600958
"ENSG00000158292.6" -0.137941746821316 6.09676884523086 2.40401781910519 0.121024061741306 0.377124446600958
"ENSG00000131203.11" -0.159488693398736 5.76078147491035 2.40240549035387 0.121148833673617 0.377448418428089
"ENSG00000120322.3" 0.176627257509806 5.39613091955557 2.40069746293256 0.121281166841304 0.377795832560944
"ENSG00000260924.2" -0.185450171368988 5.43105119501786 2.39757432133021 0.121523553483016 0.378485889663327
"ENSG00000010610.8" -0.124962161764255 6.33103088599523 2.39707462920721 0.121562384321347 0.3785418428352
"ENSG00000189369.8" 0.13383859732836 6.04556765740446 2.39531119619751 0.12169952980034 0.378903873286043
"ENSG00000261716.1" -0.150175573620834 5.89384041997604 2.39492334279863 0.121729716884891 0.378932828367483
"ENSG00000184863.9" -0.122396389173107 6.38025101233827 2.3940455504066 0.121798067147132 0.379080551412467
"ENSG00000106003.11" -0.131372837531578 6.20782039507615 2.39332171945949 0.121854461036282 0.379191017516333
"ENSG00000146574.14" -0.141604283552231 6.02829294801959 2.39080223871878 0.122050980379249 0.379735565053658
"ENSG00000077092.17" 0.130725532960402 6.1015260164387 2.39054178185303 0.122071316028714 0.379735565053658
"ENSG00000198931.9" -0.117504673283314 6.47871680119727 2.38980873474694 0.122128570198182 0.379848537722513
"ENSG00000272902.2" 0.161769229168694 5.5895321360424 2.38951071491669 0.122151855355782 0.379855838166712
"ENSG00000054219.10" 0.139899295846071 5.93382910551839 2.38918546720237 0.122177273524752 0.379869768001036
"ENSG00000163884.3" 0.12520202279688 6.20871213794461 2.38872696147256 0.122213115793319 0.379916097793418
"ENSG00000135476.10" 0.140748861534709 5.91864691313395 2.38827306925261 0.122248608898342 0.379928547634025
"ENSG00000173805.14" 0.16918655343279 5.48645617111676 2.38769162895574 0.122294092606272 0.379928547634025
"ENSG00000108797.10" -0.14114528708919 6.03434430976221 2.38768671643864 0.122294476972417 0.379928547634025
"ENSG00000168575.8" 0.120099669103009 6.31334579099601 2.38721614551319 0.122331301687462 0.379928547634025
"ENSG00000188322.4" -0.135768949820199 6.12581106636754 2.38698188510006 0.122349638413204 0.379928547634025
"ENSG00000136280.14" -0.122824316668783 6.3678691224101 2.38677765820223 0.122365626753306 0.379928547634025
"ENSG00000151702.15" 0.132362661117386 6.06859399152132 2.38656433890926 0.12238232938488 0.379928547634025
"ENSG00000129993.13" 0.154882468903485 5.68924329177136 2.38653462461092 0.122384656177557 0.379928547634025
"ENSG00000147231.12" 0.143350441130334 5.87324389476995 2.38617635892737 0.122412714208985 0.37995063493232
"ENSG00000105339.9" -0.122985876205692 6.36373932272033 2.38505265605948 0.122500764709039 0.380158890412483
"ENSG00000140284.9" 0.121907190771068 6.2740982570444 2.38478106901796 0.122522056116539 0.380159935362792
"ENSG00000205436.6" -0.140074034235028 6.04881984236608 2.38089081063843 0.12282748869175 0.381042458933949
"ENSG00000183496.5" -0.159741139302178 5.74654884922115 2.38028565761896 0.122875076419252 0.381124916464023
"ENSG00000182325.9" -0.134344245822028 6.1473197068009 2.37989802021374 0.122905570006085 0.381154333512888
"ENSG00000122378.12" 0.114127182064853 6.43966217962884 2.37881567858938 0.122990757113831 0.381353326877306
"ENSG00000213145.8" -0.161489953444208 5.72060158467318 2.37694268385609 0.123138328400478 0.381682413266185
"ENSG00000197016.10" 0.137494403040892 5.97003920854974 2.37693456622611 0.123138968407396 0.381682413266185
"ENSG00000116001.14" -0.120880900952663 6.4015576250837 2.37635434857576 0.123184723254708 0.381759010810884
"ENSG00000240429.1" 0.175675179752658 5.39623100721739 2.37430004479302 0.123346873387706 0.382149143499854
"ENSG00000177192.12" -0.129695621084504 6.22888624649481 2.37422579326653 0.123352738636046 0.382149143499854
"ENSG00000185513.13" -0.13954947097372 6.05401693851258 2.37373322975468 0.123391654862436 0.382204439561946
"ENSG00000150540.12" 0.120172228043558 6.30454373745664 2.37333998195614 0.123422734180089 0.382235446141205
"ENSG00000100302.6" 0.164678846455155 5.54093633315889 2.37298943143645 0.123450446352581 0.382256015997358
"ENSG00000147535.15" 0.124725404905663 6.20942617732153 2.3715409125975 0.123565029773184 0.382545523915546
"ENSG00000106785.13" -0.125428674409101 6.3080311883333 2.37050528244289 0.123647024467007 0.382670454584902
"ENSG00000259431.4" 0.13416687088015 6.02697016366436 2.37049840173958 0.123647569439791 0.382670454584902
"ENSG00000231249.1" 0.176283744919402 5.38638830242369 2.36943765453124 0.123731615761897 0.382865252115358
"ENSG00000163393.11" 0.13663734117871 5.98134464663393 2.3689745336094 0.123768330165857 0.382913548067699
"ENSG00000266714.5" -0.115515444625105 6.50973259181208 2.36839916460958 0.123813959999972 0.382940381056613
"ENSG00000130313.5" -0.120832074243031 6.39829612377599 2.36833286351626 0.12381921923041 0.382940381056613
"ENSG00000197019.4" 0.126708643536669 6.16691390643246 2.36603174797025 0.124001905366291 0.383432136168787
"ENSG00000196396.8" -0.116740380754924 6.4821063948363 2.36579783521261 0.124020492505702 0.383432136168787
"ENSG00000231742.4" -0.176712278843907 5.51798836825292 2.3645574887117 0.124119104426958 0.383671629325928
"ENSG00000128563.12" -0.124515708655443 6.32220604032058 2.36361049340407 0.124194452497463 0.38380313782463
"ENSG00000151552.10" 0.11759762104544 6.35446839754717 2.36323141739442 0.124224628067789 0.38380313782463
"ENSG00000176014.11" -0.123527844807021 6.34135719158877 2.36303461134498 0.124240297620947 0.38380313782463
"ENSG00000162739.12" -0.164042008091911 5.6790378032172 2.36295960817894 0.124246269895494 0.38380313782463
"ENSG00000112874.8" 0.124573990699857 6.20766128839441 2.3622703447241 0.124301168780449 0.383907355126815
"ENSG00000137098.12" -0.15483672463715 5.80754509060421 2.36138705127232 0.124371561266275 0.384059381190256
"ENSG00000087903.11" -0.136765626087195 6.09439452135782 2.35960766512504 0.1245135006964 0.384373755855139
"ENSG00000226287.6" -0.161499567024328 5.71205447789254 2.35957960515885 0.124515740445411 0.384373755855139
"ENSG00000218283.2" 0.138921896858345 5.93564617769956 2.3586942740157 0.124586430637694 0.384526543829371
"ENSG00000185504.15" -0.120776256817275 6.39333067605648 2.3568738641097 0.124731923260128 0.384910112567655
"ENSG00000144554.9" -0.142185683376396 6.0009621266598 2.35580579090467 0.124817374711576 0.385108301363506
"ENSG00000172986.11" -0.154962899080319 5.80251909638879 2.35494770553304 0.124886073142536 0.385254742212529
"ENSG00000142556.17" 0.135621677638033 5.99165110004171 2.35320928952599 0.125025379741608 0.385601442459587
"ENSG00000176912.3" -0.154932626768824 5.80200492285586 2.35301486591005 0.125040970454732 0.385601442459587
"ENSG00000122565.17" -0.114931828149992 6.51366785488531 2.35229588063997 0.125098644217135 0.38571373273067
"ENSG00000179899.8" 0.16926825281333 5.46879971992927 2.35177655960831 0.125140320195261 0.385720314522026
"ENSG00000271270.4" -0.161968156262361 5.70179890899051 2.35173942028803 0.125143301249953 0.385720314522026
"ENSG00000185267.8" 0.152635419877952 5.70658963200755 2.35134744712873 0.12517476849527 0.385751766611379
"ENSG00000168237.16" 0.125122369366974 6.19063945122986 2.3508410708537 0.125215432932495 0.385776464626011
"ENSG00000136158.9" 0.126156465826314 6.16989630061753 2.35069903410822 0.12522684179833 0.385776464626011
"ENSG00000108107.11" -0.107024207454923 6.69179004884772 2.35045338705331 0.125246575716415 0.385776464626011
"ENSG00000246705.4" -0.119769040596197 6.41021149710327 2.34988624087824 0.125292150284765 0.385851330922799
"ENSG00000186684.11" -0.182959045526729 5.43727228468737 2.34916484094185 0.125350146959948 0.385964420595277
"ENSG00000272009.1" 0.156708975695919 5.64360598936421 2.34848526656885 0.125404808372275 0.386067204053931
"ENSG00000247400.3" 0.138663140092437 5.93484987407526 2.3481224339495 0.125434003578292 0.386091566494295
"ENSG00000247373.3" -0.152621845890649 5.8333118675807 2.34739334534398 0.125492692290507 0.386167616690542
"ENSG00000280077.1" -0.155494089849545 5.79089335306274 2.34708978635995 0.125517136569619 0.386167616690542
"ENSG00000186577.10" -0.128161349830544 6.24336973076456 2.34702234080349 0.125522568384088 0.386167616690542
"ENSG00000106868.15" 0.124880494234975 6.19288762763927 2.34584213587333 0.125617659996242 0.38639464015799
"ENSG00000215915.8" 0.135300807141704 5.99355361342357 2.34553874777961 0.125642117551494 0.386404356097508
"ENSG00000255145.2" 0.174865732448193 5.39299264085066 2.34470071575536 0.12570970279743 0.386491095252988
"ENSG00000213996.11" 0.163009408456072 5.55084922123437 2.34458847357882 0.125718757924111 0.386491095252988
"ENSG00000133958.12" -0.152415189669624 5.83490000593111 2.34439668162614 0.125734232399026 0.386491095252988
"ENSG00000146386.7" -0.127847812377113 6.24762844703782 2.34387156846158 0.125776611280374 0.38655586682171
"ENSG00000215375.5" -0.134485447017831 6.12554897484772 2.34266705661463 0.125873880535221 0.386789285343831
"ENSG00000181381.12" -0.131675825237429 6.1755961797925 2.34194972957927 0.125931847348854 0.386901875461966
"ENSG00000272931.1" 0.165014347122188 5.5210010555607 2.34038248201885 0.126058599056936 0.387185721924332
"ENSG00000113248.5" 0.144909731451562 5.82427947408789 2.33993467140844 0.126094841947308 0.387185721924332
"ENSG00000230731.2" -0.156717433054618 5.76961397976118 2.33979265062638 0.126106338608989 0.387185721924332
"ENSG00000265778.2" 0.168045288825101 5.47952052815431 2.3397523185081 0.126109603728965 0.387185721924332
"ENSG00000266967.5" -0.144061063278368 5.96150566165986 2.33832785075725 0.126224982996157 0.387474389427459
"ENSG00000197935.6" 0.160521641703409 5.58235096170752 2.33669285679167 0.126357559192068 0.38776249378113
"ENSG00000099331.12" -0.118476823677743 6.42984680358836 2.33664324646001 0.126361584347593 0.38776249378113
"ENSG00000280099.1" 0.147899563752877 5.77332932730395 2.33549991315162 0.12645438870431 0.387874882463774
"ENSG00000081189.12" 0.126216420376249 6.1607370237486 2.33546460085407 0.126457256209592 0.387874882463774
"ENSG00000129167.8" 0.185210796162312 5.26362589561946 2.33540189109095 0.126462348681139 0.387874882463774
"ENSG00000119986.6" 0.12908480321108 6.10376634179454 2.33382806544451 0.126590229048721 0.388201476572328
"ENSG00000157103.9" 0.163217024761872 5.54224166436509 2.33257260821549 0.126692343680061 0.38840591787796
"ENSG00000096093.13" -0.126910144478232 6.25930215548637 2.33228352383552 0.126715869796617 0.38840591787796
"ENSG00000145491.10" -0.177379048619088 5.49478634937954 2.33221897185079 0.126721123796695 0.38840591787796
"ENSG00000008988.8" -0.105563341390421 6.71637541297641 2.3318550900176 0.126750745314839 0.388431084713143
"ENSG00000158716.7" -0.120424384538352 6.38676513037725 2.33125978576069 0.126799222202994 0.388514016079498
"ENSG00000152503.8" -0.172631499373085 5.55226470925192 2.33096722006186 0.126823054005881 0.388521419414842
"ENSG00000271858.4" 0.1492528195107 5.74913128064481 2.33027461710903 0.126879491885334 0.3886286918426
"ENSG00000185010.12" 0.124367544624603 6.19455385728396 2.32933353778039 0.126956222041408 0.388798072294941
"ENSG00000163485.14" -0.128953392618888 6.21887404559625 2.32881151118835 0.126998807322339 0.38886284598175
"ENSG00000204172.10" -0.146444551906004 5.91811924806174 2.32777877436916 0.127083101553877 0.389055286599805
"ENSG00000061455.10" 0.15650535382411 5.6356174831077 2.32571879295737 0.127251427702684 0.389504876224411
"ENSG00000126353.3" -0.162500195216139 5.68143683899679 2.32494965089941 0.127314339780654 0.389631705853683
"ENSG00000204524.6" 0.15401308902658 5.67249488220633 2.32464710489742 0.127339096054873 0.389641740702902
"ENSG00000182983.13" 0.144016018518741 5.83092737669396 2.32360217919492 0.127424639852865 0.389837743037213
"ENSG00000277791.3" -0.114906645425812 6.49840263778878 2.32323107987132 0.12745503562448 0.389864990102734
"ENSG00000231806.2" 0.176993238674574 5.35613920223957 2.32234721051196 0.127527463543101 0.390020776061858
"ENSG00000123609.9" -0.130712262034404 6.18268115214211 2.32197235444193 0.127558194633892 0.390049008435542
"ENSG00000122729.17" 0.112453486475193 6.44602257763559 2.31980592377313 0.127735962410681 0.390526766102896
"ENSG00000245017.2" 0.174886397132527 5.37941371443469 2.31570976709163 0.128072829092565 0.39149069341151
"ENSG00000180769.7" 0.126303988081653 6.14826268643664 2.3150636010537 0.128126059844692 0.39156993384399
"ENSG00000108176.13" 0.139781501985225 5.89844259592165 2.31487114333777 0.128141919150687 0.39156993384399
"ENSG00000198496.9" -0.136209944662028 6.08039438364013 2.31411667432011 0.128204111576189 0.391694003404383
"ENSG00000123201.13" 0.19005260308663 5.19846765152261 2.31210007128357 0.128370509320904 0.392136349570609
"ENSG00000197258.5" 0.151134137358062 5.70923546236663 2.30940980671684 0.128592868024022 0.39274946324778
"ENSG00000125877.11" -0.119965449394166 6.38409366826913 2.30900249430435 0.128626571028302 0.392786273623203
"ENSG00000272750.1" -0.161396499876615 5.68771209686509 2.30705636745584 0.128787738857906 0.393212244759361
"ENSG00000267034.1" 0.173429894334284 5.39289641639749 2.30496401324723 0.1289612674165 0.393675805732818
"ENSG00000262294.1" 0.151357978527047 5.70341165799746 2.30468291236373 0.128984600244965 0.393680790316983
"ENSG00000138646.7" 0.133185478267083 6.01028605193534 2.3029398598008 0.129129387667396 0.394056408925465
"ENSG00000100055.19" -0.134372058196166 6.10642570379942 2.30240546370605 0.129173813771194 0.394125686080894
"ENSG00000254473.1" 0.146281592791318 5.78139792443265 2.29930828323756 0.129431628164479 0.394845905189166
"ENSG00000240376.1" -0.169579405191709 5.57524881490952 2.29869383578921 0.129482843909222 0.394935735407046
"ENSG00000187630.13" 0.124241710335386 6.18017740527868 2.29747947833028 0.12958413010254 0.395178229672261
"ENSG00000105357.14" 0.115227903918489 6.37066081198849 2.2964847486767 0.129667163537878 0.395364988387259
"ENSG00000171159.4" -0.120127382131003 6.37341354910098 2.29549912594643 0.129749495277776 0.395549545173822
"ENSG00000176046.8" -0.116671887085618 6.44463575165977 2.29419555814576 0.129858475337098 0.395815265384011
"ENSG00000196182.9" 0.117393924220805 6.32103872145444 2.29273233921191 0.129980924007609 0.396121942440121
"ENSG00000221955.9" -0.129585307755936 6.18760726015124 2.29222046560674 0.130023790252595 0.39618602666486
"ENSG00000139540.10" 0.118620461640981 6.29372708901421 2.29114918331373 0.130113554526844 0.396392964941395
"ENSG00000167220.10" 0.122827530344319 6.20508996774246 2.2902644538821 0.130187739360903 0.396552378691319
"ENSG00000068097.13" -0.12713887805473 6.23198192187402 2.28941535080596 0.130258981263867 0.396685590554688
"ENSG00000136270.12" -0.116176255624615 6.45242868520261 2.28922207263648 0.130275203865331 0.396685590554688
"ENSG00000224307.1" 0.156263931659637 5.62109213676987 2.28868112253224 0.13032061992473 0.396757289255656
"ENSG00000091136.12" -0.104541403823193 6.71655593772954 2.28810474489052 0.130369029768875 0.396838076856869
"ENSG00000130731.14" -0.120031957414836 6.36907840765926 2.28403070724179 0.130711779752078 0.397814646579803
"ENSG00000105948.12" -0.12877709430063 6.197966704278 2.28353636101066 0.130753437571582 0.397858253348025
"ENSG00000276715.3" -0.145631777988497 5.9081133065244 2.28334024248234 0.13076996828984 0.397858253348025
"ENSG00000258388.6" -0.163302988619782 5.64981174310836 2.28290798353969 0.13080641137974 0.397902400276867
"ENSG00000256751.4" 0.161231447848348 5.54611212219611 2.2824991303859 0.130840891588194 0.397903972727812
"ENSG00000245248.6" 0.157904175394236 5.59387822101545 2.28238173583567 0.13085079380962 0.397903972727812
"ENSG00000071282.10" 0.122598056336232 6.20527646293148 2.28187125799004 0.130893862298923 0.397968233589252
"ENSG00000204681.9" -0.127544863577694 6.21995659917676 2.28139625559084 0.130933951964146 0.39802341764972
"ENSG00000141510.14" -0.119397098732311 6.37914935204355 2.27866898255781 0.131164395984844 0.3985989116037
"ENSG00000173295.6" -0.147506717219649 5.87624228212651 2.27859052468085 0.131171032064217 0.3985989116037
"ENSG00000272356.1" -0.147408251971623 5.87766271250942 2.27837598713472 0.131189179869126 0.3985989116037
"ENSG00000157429.14" -0.138065480701494 6.02881994173766 2.27675473592219 0.131326412677193 0.398949058739054
"ENSG00000130234.9" -0.117844618105357 6.40996265505113 2.27614029218992 0.131378464874919 0.399036254900056
"ENSG00000205795.4" 0.106598108463299 6.56026193228881 2.27575945498376 0.131410738805161 0.399036254900056
"ENSG00000177731.14" -0.109272953122985 6.59767876431347 2.27563719601983 0.13142110147877 0.399036254900056
"ENSG00000153395.8" -0.11696519967319 6.42773198583518 2.2748510100589 0.131487760415008 0.399171845624008
"ENSG00000115289.11" -0.130942198549263 6.15277010853996 2.27382419176321 0.131574878851996 0.399352499650724
"ENSG00000112312.8" 0.12975478225983 6.05923336721296 2.27363080850296 0.131591293292472 0.399352499650724
"ENSG00000214535.3" -0.168948313799841 5.57086884016394 2.27321440388732 0.131626645624628 0.399392976237163
"ENSG00000273355.1" 0.158653928006921 5.57685490491426 2.26990919189554 0.131907631087704 0.400178635985472
"ENSG00000250470.1" 0.182539110508336 5.26473668995103 2.26877944749441 0.132003827355462 0.40036267326743
"ENSG00000251867.3" -0.158752713460138 5.70519444527249 2.2686784572712 0.132012430354193 0.40036267326743
"ENSG00000109501.12" 0.118101131370333 6.29235041563783 2.26819341281246 0.132053758293602 0.400421073535439
"ENSG00000164989.14" 0.143440328765788 5.81189716219814 2.26731447488861 0.132128684509687 0.400581315904869
"ENSG00000198155.5" 0.178539006964723 5.31167898446287 2.26697986022951 0.132157221648093 0.400587770492639
"ENSG00000256393.1" -0.148350437294949 5.85673789309453 2.26614181937693 0.132228722981407 0.400587770492639
"ENSG00000175984.13" 0.150342643237574 5.69985039026372 2.26596837082649 0.132243526941193 0.400587770492639
"ENSG00000167608.10" 0.114654714634639 6.36661817126053 2.265906600761 0.132248799508014 0.400587770492639
"ENSG00000167377.16" -0.159744200703712 5.68990694458501 2.26578318323314 0.132259334879498 0.400587770492639
"ENSG00000167526.12" -0.102431972868567 6.75567900549603 2.26573676431533 0.132263297610567 0.400587770492639
"ENSG00000196405.11" -0.118281159354807 6.39461029892525 2.26487868281123 0.132336574949575 0.400742804662859
"ENSG00000258738.1" -0.157211549355771 5.7244311995316 2.26374058048214 0.132433835090896 0.400970399903042
"ENSG00000131469.11" -0.105987203383844 6.66751292517697 2.26304706227758 0.132493141024945 0.401083024274078
"ENSG00000172432.17" -0.120808595478181 6.33999777091031 2.25994919326485 0.132758416455745 0.401819017574263
"ENSG00000179397.16" 0.158815497054158 5.56927757125105 2.25926824710647 0.132816806448971 0.401928691008712
"ENSG00000223803.1" -0.169543050232892 5.556007490306 2.25844190627171 0.132887702322211 0.402048046638929
"ENSG00000124766.5" -0.112021004388106 6.52570178248324 2.25829198068531 0.132900569710818 0.402048046638929
"ENSG00000211644.2" 0.151222342676517 5.68194111945674 2.25757760707847 0.132961900063712 0.402166520666198
"ENSG00000196756.10" -0.130850099103887 6.14548419984287 2.25722570106088 0.1329921234972 0.402190882561461
"ENSG00000182986.11" -0.120811548300978 6.33816322869802 2.25674474447732 0.133033442846209 0.402198475116833
"ENSG00000116574.5" -0.122548440554688 6.30328736873103 2.25668038558715 0.133038973055678 0.402198475116833
"ENSG00000150347.13" 0.113983372494964 6.37616425193748 2.25600841930788 0.133096728894275 0.402306040586459
"ENSG00000229358.3" -0.151970250866637 5.79485201302718 2.25247424872405 0.133400954120744 0.403158439056895
"ENSG00000174640.11" 0.115509005901771 6.33949909694176 2.25121472690881 0.133509562857552 0.403390450330675
"ENSG00000168356.10" 0.161680401878322 5.52443024931592 2.25106831264408 0.133522194589114 0.403390450330675
"ENSG00000226950.5" 0.119199041519257 6.2591894526101 2.25055550504258 0.133566447039613 0.403456956742033
"ENSG00000213839.4" 0.147455746860346 5.73742954552473 2.25005433927107 0.133609710701955 0.403520454728629
"ENSG00000279145.1" 0.178660997926411 5.30152457319527 2.24831718159284 0.133759793941381 0.403878791389178
"ENSG00000122783.15" -0.117897509534138 6.39322462057791 2.24805000428227 0.133782893670607 0.403878791389178
"ENSG00000132589.14" -0.10819393856476 6.60676651329115 2.24767214757964 0.133815570178187 0.403878791389178
"ENSG00000196684.11" -0.151611008715896 5.79761958336144 2.24747311430522 0.133832785878385 0.403878791389178
"ENSG00000240038.5" -0.137343445457607 6.02549356985093 2.24738758891314 0.133840184293899 0.403878791389178
"ENSG00000266910.1" -0.169695593550448 5.54817004352877 2.24649663654855 0.13391728375406 0.403878791389178
"ENSG00000121621.6" -0.167906378682859 5.57101436901792 2.24641359907763 0.13392447201403 0.403878791389178
"ENSG00000168497.4" 0.117098053835758 6.30187702894784 2.24614838867733 0.133947433228555 0.403878791389178
"ENSG00000198185.10" -0.133619490140457 6.08957944107782 2.24598575998235 0.133961515367147 0.403878791389178
"ENSG00000139679.14" -0.124382793112108 6.26120892144281 2.24585096237922 0.133973188845375 0.403878791389178
"ENSG00000243896.3" 0.169273171563455 5.41865845923414 2.24569425971312 0.133986760732368 0.403878791389178
"ENSG00000184545.9" 0.124534730247088 6.14628819398921 2.24559331076258 0.133995504650615 0.403878791389178
"ENSG00000100784.8" 0.136632297853804 5.91729720326949 2.2447216009878 0.134071036277862 0.404039325606807
"ENSG00000151176.6" -0.113172025401861 6.49169501110801 2.2431818960557 0.13420456445042 0.404282071897562
"ENSG00000143797.10" 0.119594529817693 6.24672504073771 2.24314549585837 0.134207722991375 0.404282071897562
"ENSG00000254122.2" 0.137483108839609 5.90134547937202 2.2430220085628 0.134218438928399 0.404282071897562
"ENSG00000171243.7" 0.12224793102404 6.19094660178142 2.24230179204517 0.134280956687468 0.404376599974682
"ENSG00000176973.7" -0.127334473481137 6.20235836842622 2.24182643205275 0.134322237729023 0.404376599974682
"ENSG00000152207.6" -0.137516674821346 6.0194225390196 2.24158396760021 0.134343299204554 0.404376599974682
"ENSG00000204876.4" -0.14599793149452 5.88044905212521 2.24143774684981 0.134356002334854 0.404376599974682
"ENSG00000160446.17" -0.119906206876138 6.34802100242084 2.24137712731224 0.134361269135012 0.404376599974682
"ENSG00000272106.1" 0.131031024419807 6.01770848950053 2.24110708239365 0.134384734221026 0.404380137375661
"ENSG00000271868.1" 0.178988327769708 5.29375012969574 2.24013067668852 0.134469615552156 0.404568451964713
"ENSG00000231890.6" -0.16582348102164 5.5944530314485 2.23910364614886 0.134558962527488 0.404770137319464
"ENSG00000130255.11" -0.107815414218835 6.61037858589616 2.23857494503698 0.134604982998181 0.404841445880803
"ENSG00000230945.1" 0.158785627144043 5.55908982786153 2.23782646006626 0.134670164525919 0.404970350543546
"ENSG00000253948.1" 0.159085457825904 5.55457423813615 2.23742178880812 0.134705419869752 0.405009235544754
"ENSG00000260231.1" 0.136805775544339 5.90968714452689 2.23614914462784 0.134816361136671 0.405220112123726
"ENSG00000165475.12" 0.107159818618348 6.52417682533293 2.23610479478574 0.134820229124618 0.405220112123726
"ENSG00000245975.2" -0.16378801012556 5.61956226681222 2.23546273565329 0.134876240459491 0.405321310984941
"ENSG00000166337.8" -0.117522061245023 6.39356702858129 2.23467170418217 0.134945283492344 0.405461631851293
"ENSG00000140650.10" -0.131328438381618 6.12426311990625 2.23421100334784 0.13498551273083 0.405515345580844
"ENSG00000153721.16" -0.115043082478704 6.44562700560881 2.23367426111806 0.135032398964534 0.405589036757379
"ENSG00000137309.18" -0.116136178433411 6.4220687802989 2.23335631313001 0.135060181379978 0.405605331997279
"ENSG00000033100.13" -0.116045459773797 6.42287965690722 2.23137681518308 0.135233294574634 0.406038989739408
"ENSG00000214562.12" 0.157982514896578 5.56739606669544 2.2311934282245 0.135249344890048 0.406038989739408
"ENSG00000117308.13" -0.116541034415068 6.41206248024906 2.23084460478846 0.135279880349777 0.406041225831638
"ENSG00000003987.12" 0.151451098037149 5.66477222551473 2.230673604284 0.135294852284878 0.406041225831638
"ENSG00000151892.13" 0.123547745264042 6.15756982014736 2.22981864324305 0.135369736142731 0.406162216582036
"ENSG00000128833.11" 0.121289598179259 6.20380505869556 2.22970215230232 0.135379942876837 0.406162216582036
"ENSG00000236901.4" 0.13441197290579 5.94889641351925 2.22915007329232 0.135428326794872 0.406240195885014
"ENSG00000120256.8" 0.118354756072349 6.26479630508639 2.22816575793824 0.135514639695725 0.406387227096721
"ENSG00000184584.11" 0.121377043929655 6.20091526350163 2.22775320223482 0.135550834294364 0.406387227096721
"ENSG00000131981.14" -0.110641046946324 6.53923605872416 2.22764090709064 0.135560688116267 0.406387227096721
"ENSG00000213859.4" -0.122908966382222 6.27998502246476 2.22756961893752 0.135566944018816 0.406387227096721
"ENSG00000107798.16" -0.11223420305391 6.50320577780038 2.22700338751167 0.135616645219073 0.406469052959593
"ENSG00000124549.13" -0.148989609150737 5.82608449409972 2.22618405998298 0.135688598142903 0.406617533450371
"ENSG00000118804.8" -0.144342806745257 5.89825310786043 2.22554129683854 0.135745075181219 0.406649465008814
"ENSG00000080503.18" 0.110302874487169 6.44330421836074 2.22539553705643 0.135757886172401 0.406649465008814
"ENSG00000271870.1" -0.158800957896145 5.68245098291053 2.22529756102331 0.135766498156674 0.406649465008814
"ENSG00000134253.8" -0.134883268436513 6.05568093165287 2.22451134209935 0.135835628071247 0.406698201541374
"ENSG00000000938.11" -0.132578916353011 6.09621574620291 2.22409967444819 0.135871840511062 0.406698201541374
"ENSG00000225526.4" -0.168648888611904 5.55034492781926 2.22406781314395 0.135874643648547 0.406698201541374
"ENSG00000162924.12" 0.136056313227896 5.91647272085326 2.2238260905852 0.135895912355762 0.406698201541374
"ENSG00000163220.10" -0.132598280222098 6.09565844673453 2.2237139058081 0.135905784546608 0.406698201541374
"ENSG00000232442.1" -0.140101423531602 5.96624520124325 2.22358334749105 0.135917274608387 0.406698201541374
"ENSG00000268471.4" 0.142951052480162 5.79544880323553 2.21987906567387 0.136243731380463 0.407607812451245
"ENSG00000150938.8" 0.105863653634668 6.54611718440016 2.21918686982058 0.136304831604724 0.40770841123159
"ENSG00000214160.8" -0.119268432843108 6.34851281035948 2.21898900177512 0.136322303082947 0.40770841123159
"ENSG00000146112.10" -0.119692789446574 6.33868837253652 2.21698445271793 0.136499443486973 0.408170908808417
"ENSG00000188167.7" 0.145943167561268 5.74397898204163 2.21549883341201 0.136630892797305 0.408496647516267
"ENSG00000011566.13" 0.118068080646669 6.26366592653528 2.21513470299295 0.136663133105658 0.408501783470958
"ENSG00000243679.1" -0.13840121875013 5.99003006935149 2.21489612436273 0.13668426160952 0.408501783470958
"ENSG00000142731.9" -0.154634755807098 5.73618064880475 2.21471661491701 0.136700161363256 0.408501783470958
"ENSG00000250327.1" 0.143319355093638 5.78596515781039 2.21347728477027 0.136809989530573 0.408705592331569
"ENSG00000262558.1" 0.155212893044759 5.5989985101412 2.21320449128133 0.136834177479692 0.408705592331569
