"logFC" "logCPM" "LR" "PValue" "FDR"
"ENSG00000155897.8" -1.92454359842714 5.58106909808908 289.82046081782 5.44096984102121e-65 3.9299036967728e-62
"ENSG00000259803.5" -1.39472944447169 6.09847763128773 286.736406193222 2.55668679879817e-64 1.77561898176533e-61
"ENSG00000179915.19" 1.67110657494287 4.60709388199286 285.457211285014 4.85752910895325e-64 3.24860752297662e-61
"ENSG00000250125.1" 1.63301912641109 4.63532450417576 279.184317590785 1.13070256227376e-62 7.29182005963475e-60
"ENSG00000070193.4" 1.55638041351047 4.7333115196026 278.530201545959 1.5699782804141e-62 9.77555096877153e-60
"ENSG00000034971.13" 1.24975520957644 5.23217290433035 276.405183282511 4.56023029470654e-62 2.74480261438387e-59
"ENSG00000167755.12" -2.14847595292197 5.36227070058521 273.669559799235 1.79955151572494e-61 1.04820973288533e-58
"ENSG00000231738.9" 1.67984581063136 4.55844933400784 272.305991215371 3.56727247805236e-61 2.01294497300598e-58
"ENSG00000145864.11" -1.24615721283248 6.24121757241207 271.635691884875 4.99368621808034e-61 2.73245430423869e-58
"ENSG00000164400.5" -2.21815325266951 5.30962125528578 271.01277921004 6.82621466583233e-61 3.62532230061572e-58
"ENSG00000183888.4" 1.49193489856604 4.79742748815603 270.234559271605 1.00876071981542e-60 5.20434066220203e-58
"ENSG00000267799.1" 1.71651140215611 4.50147391962776 267.066417677158 4.94633416986696e-60 2.48099878070243e-57
"ENSG00000105641.3" 1.10451823591523 5.50118244516287 265.164875883833 1.28451210582078e-59 6.26876624183942e-57
"ENSG00000167105.6" -1.80390249409386 5.55672199999289 260.619194857201 1.25761310814453e-58 5.97597891941206e-56
"ENSG00000214797.3" -1.79990241310049 5.55138577011213 258.632136646729 3.40942118901455e-58 1.57856201051374e-55
"ENSG00000263312.1" 1.64591206605848 4.55295163141333 257.291742643047 6.68133506742227e-58 3.0161216828111e-55
"ENSG00000272479.1" 1.57567288938728 4.63803404947399 256.736037092936 8.83078074857668e-58 3.88920507261095e-55
